Potential/V,Current/A
0.265,-8.286e-05
0.266,-8.286e-05
0.267,-8.386e-05
0.268,-8.366e-05
0.269,-8.336e-05
0.27,-8.386e-05
0.271,-8.396e-05
0.272,-8.427e-05
0.273,-8.527e-05
0.274,-8.527e-05
0.275,-8.507e-05
0.276,-8.567e-05
0.277,-8.667e-05
0.278,-8.607e-05
0.279,-8.687e-05
0.28,-8.737e-05
0.281,-8.657e-05
0.282,-8.677e-05
0.283,-8.737e-05
0.284,-8.788e-05
0.285,-8.788e-05
0.286,-8.838e-05
0.287,-8.998e-05
0.288,-8.968e-05
0.289,-8.978e-05
0.29,-9.028e-05
0.291,-8.958e-05
0.292,-9.078e-05
0.293,-8.968e-05
0.294,-8.998e-05
0.295,-9.058e-05
0.296,-9.048e-05
0.297,-9.058e-05
0.298,-9.209e-05
0.299,-9.269e-05
0.3,-9.149e-05
0.301,-9.058e-05
0.302,-9.189e-05
0.303,-9.269e-05
0.304,-9.269e-05
0.305,-9.269e-05
0.306,-9.369e-05
0.307,-9.459e-05
0.308,-9.439e-05
0.309,-9.399e-05
0.31,-9.49e-05
0.311,-9.49e-05
0.312,-9.47e-05
0.313,-9.49e-05
0.314,-9.55e-05
0.315,-9.63e-05
0.316,-9.56e-05
0.317,-9.51e-05
0.318,-9.63e-05
0.319,-9.65e-05
0.32,-9.69e-05
0.321,-9.7e-05
0.322,-9.79e-05
0.323,-9.871e-05
0.324,-9.871e-05
0.325,-9.901e-05
0.326,-9.881e-05
0.327,-9.911e-05
0.328,-9.911e-05
0.329,-9.971e-05
0.33,-9.931e-05
0.331,-0.0001002
0.332,-0.000101
0.333,-0.0001018
0.334,-0.0001032
0.335,-0.0001025
0.336,-0.0001021
0.337,-0.0001029
0.338,-0.0001038
0.339,-0.0001039
0.34,-0.0001047
0.341,-0.0001054
0.342,-0.0001046
0.343,-0.0001054
0.344,-0.0001053
0.345,-0.0001057
0.346,-0.0001066
0.347,-0.0001068
0.348,-0.000108
0.349,-0.0001085
0.35,-0.0001086
0.351,-0.0001085
0.352,-0.0001092
0.353,-0.0001105
0.354,-0.0001102
0.355,-0.0001109
0.356,-0.000111
0.357,-0.0001115
0.358,-0.0001116
0.359,-0.0001132
0.36,-0.0001128
0.361,-0.0001142
0.362,-0.0001141
0.363,-0.0001149
0.364,-0.0001143
0.365,-0.0001137
0.366,-0.0001145
0.367,-0.0001147
0.368,-0.0001152
0.369,-0.0001163
0.37,-0.0001169
0.371,-0.0001175
0.372,-0.000118
0.373,-0.0001185
0.374,-0.0001183
0.375,-0.0001197
0.376,-0.0001207
0.377,-0.0001207
0.378,-0.0001212
0.379,-0.0001217
0.38,-0.0001227
0.381,-0.0001231
0.382,-0.0001235
0.383,-0.0001238
0.384,-0.0001242
0.385,-0.0001255
0.386,-0.0001254
0.387,-0.0001254
0.388,-0.0001271
0.389,-0.0001279
0.39,-0.000128
0.391,-0.0001291
0.392,-0.0001292
0.393,-0.0001303
0.394,-0.0001306
0.395,-0.0001306
0.396,-0.0001313
0.397,-0.0001317
0.398,-0.0001316
0.399,-0.0001316
0.4,-0.0001321
0.401,-0.0001327
0.402,-0.000134
0.403,-0.0001334
0.404,-0.0001344
0.405,-0.0001343
0.406,-0.0001356
0.407,-0.0001364
0.408,-0.0001373
0.409,-0.0001384
0.41,-0.0001395
0.411,-0.0001384
0.412,-0.0001394
0.413,-0.000141
0.414,-0.0001417
0.415,-0.0001422
0.416,-0.0001431
0.417,-0.0001432
0.418,-0.0001439
0.419,-0.0001447
0.42,-0.0001446
0.421,-0.0001449
0.422,-0.0001452
0.423,-0.0001459
0.424,-0.0001468
0.425,-0.0001481
0.426,-0.0001478
0.427,-0.0001486
0.428,-0.0001506
0.429,-0.0001498
0.43,-0.0001517
0.431,-0.0001528
0.432,-0.0001534
0.433,-0.0001546
0.434,-0.0001549
0.435,-0.0001554
0.436,-0.0001558
0.437,-0.0001555
0.438,-0.0001581
0.439,-0.0001587
0.44,-0.0001584
0.441,-0.0001607
0.442,-0.0001617
0.443,-0.0001613
0.444,-0.0001618
0.445,-0.0001625
0.446,-0.0001626
0.447,-0.0001635
0.448,-0.0001642
0.449,-0.0001653
0.45,-0.0001645
0.451,-0.0001647
0.452,-0.0001651
0.453,-0.0001659
0.454,-0.0001674
0.455,-0.0001685
0.456,-0.0001685
0.457,-0.00017
0.458,-0.0001707
0.459,-0.0001723
0.46,-0.0001735
0.461,-0.0001733
0.462,-0.0001737
0.463,-0.0001746
0.464,-0.0001761
0.465,-0.000177
0.466,-0.0001773
0.467,-0.0001792
0.468,-0.0001795
0.469,-0.0001804
0.47,-0.0001817
0.471,-0.0001822
0.472,-0.0001831
0.473,-0.0001838
0.474,-0.0001857
0.475,-0.0001862
0.476,-0.0001876
0.477,-0.0001878
0.478,-0.0001885
0.479,-0.0001891
0.48,-0.0001898
0.481,-0.00019
0.482,-0.0001911
0.483,-0.0001917
0.484,-0.0001933
0.485,-0.0001935
0.486,-0.0001951
0.487,-0.0001951
0.488,-0.000197
0.489,-0.0001981
0.49,-0.0001986
0.491,-0.0001993
0.492,-0.0002005
0.493,-0.0002022
0.494,-0.000204
0.495,-0.0002042
0.496,-0.0002045
0.497,-0.0002053
0.498,-0.0002067
0.499,-0.0002078
0.5,-0.0002084
0.501,-0.0002098
0.502,-0.0002103
0.503,-0.0002108
0.504,-0.000212
0.505,-0.0002132
0.506,-0.000215
0.507,-0.0002155
0.508,-0.0002169
0.509,-0.0002176
0.51,-0.000219
0.511,-0.0002203
0.512,-0.00022
0.513,-0.0002218
0.514,-0.0002226
0.515,-0.0002231
0.516,-0.0002241
0.517,-0.0002251
0.518,-0.000227
0.519,-0.0002283
0.52,-0.0002294
0.521,-0.0002301
0.522,-0.0002317
0.523,-0.0002318
0.524,-0.0002331
0.525,-0.0002347
0.526,-0.0002353
0.527,-0.0002363
0.528,-0.0002373
0.529,-0.0002392
0.53,-0.0002408
0.531,-0.000241
0.532,-0.0002427
0.533,-0.0002444
0.534,-0.0002457
0.535,-0.0002459
0.536,-0.0002466
0.537,-0.0002487
0.538,-0.0002503
0.539,-0.0002519
0.54,-0.0002533
0.541,-0.0002538
0.542,-0.0002556
0.543,-0.0002565
0.544,-0.0002578
0.545,-0.00026
0.546,-0.0002605
0.547,-0.0002608
0.548,-0.0002623
0.549,-0.0002646
0.55,-0.0002665
0.551,-0.0002677
0.552,-0.000268
0.553,-0.0002693
0.554,-0.0002706
0.555,-0.0002712
0.556,-0.0002734
0.557,-0.0002752
0.558,-0.0002762
0.559,-0.0002768
0.56,-0.0002788
0.561,-0.0002792
0.562,-0.0002811
0.563,-0.0002828
0.564,-0.0002839
0.565,-0.0002853
0.566,-0.0002869
0.567,-0.0002879
0.568,-0.000289
0.569,-0.0002916
0.57,-0.000292
0.571,-0.0002939
0.572,-0.0002972
0.573,-0.0002971
0.574,-0.000299
0.575,-0.0003001
0.576,-0.0003016
0.577,-0.0003041
0.578,-0.0003059
0.579,-0.000307
0.58,-0.0003086
0.581,-0.0003103
0.582,-0.0003116
0.583,-0.0003129
0.584,-0.0003138
0.585,-0.0003147
0.586,-0.0003161
0.587,-0.0003193
0.588,-0.000321
0.589,-0.0003222
0.59,-0.0003235
0.591,-0.0003257
0.592,-0.0003265
0.593,-0.0003286
0.594,-0.0003295
0.595,-0.0003308
0.596,-0.0003335
0.597,-0.0003343
0.598,-0.0003359
0.599,-0.0003369
0.6,-0.0003391
0.601,-0.0003401
0.602,-0.000342
0.603,-0.0003435
0.604,-0.0003458
0.605,-0.0003461
0.606,-0.0003482
0.607,-0.0003497
0.608,-0.0003518
0.609,-0.0003535
0.61,-0.0003544
0.611,-0.0003569
0.612,-0.0003588
0.613,-0.0003607
0.614,-0.0003616
0.615,-0.0003622
0.616,-0.0003633
0.617,-0.0003654
0.618,-0.0003663
0.619,-0.0003681
0.62,-0.0003694
0.621,-0.0003709
0.622,-0.0003734
0.623,-0.0003741
0.624,-0.0003762
0.625,-0.0003771
0.626,-0.0003784
0.627,-0.0003801
0.628,-0.0003824
0.629,-0.0003835
0.63,-0.0003851
0.631,-0.0003858
0.632,-0.0003857
0.633,-0.000388
0.634,-0.0003898
0.635,-0.0003913
0.636,-0.0003922
0.637,-0.0003937
0.638,-0.0003949
0.639,-0.0003962
0.64,-0.0003981
0.641,-0.0003999
0.642,-0.0004008
0.643,-0.0004028
0.644,-0.0004038
0.645,-0.0004049
0.646,-0.0004052
0.647,-0.000407
0.648,-0.000408
0.649,-0.0004096
0.65,-0.0004104
0.651,-0.0004111
0.652,-0.0004128
0.653,-0.0004128
0.654,-0.0004147
0.655,-0.0004156
0.656,-0.000417
0.657,-0.0004169
0.658,-0.0004195
0.659,-0.0004204
0.66,-0.0004215
0.661,-0.0004209
0.662,-0.0004219
0.663,-0.0004232
0.664,-0.0004239
0.665,-0.0004257
0.666,-0.0004264
0.667,-0.0004265
0.668,-0.0004279
0.669,-0.0004284
0.67,-0.000429
0.671,-0.0004293
0.672,-0.0004301
0.673,-0.0004317
0.674,-0.000432
0.675,-0.0004336
0.676,-0.0004345
0.677,-0.0004353
0.678,-0.0004358
0.679,-0.0004362
0.68,-0.0004366
0.681,-0.0004372
0.682,-0.0004379
0.683,-0.0004383
0.684,-0.0004399
0.685,-0.0004407
0.686,-0.0004418
0.687,-0.0004419
0.688,-0.0004426
0.689,-0.0004437
0.69,-0.0004431
0.691,-0.0004443
0.692,-0.0004447
0.693,-0.0004459
0.694,-0.0004465
0.695,-0.0004473
0.696,-0.0004464
0.697,-0.0004489
0.698,-0.0004475
0.699,-0.0004481
0.7,-0.0004479
0.701,-0.0004478
0.702,-0.0004479
0.703,-0.0004492
0.704,-0.0004502
0.705,-0.0004505
0.706,-0.0004513
0.707,-0.0004513
0.708,-0.0004521
0.709,-0.0004523
0.71,-0.0004522
0.711,-0.0004525
0.712,-0.000452
0.713,-0.0004532
0.714,-0.0004533
0.715,-0.000454
0.716,-0.0004544
0.717,-0.0004552
0.718,-0.0004548
0.719,-0.0004547
0.72,-0.0004556
0.721,-0.0004554
0.722,-0.0004563
0.723,-0.0004552
0.724,-0.0004556
0.725,-0.0004556
0.726,-0.000456
0.727,-0.0004561
0.728,-0.0004562
0.729,-0.0004567
0.73,-0.0004565
0.731,-0.0004563
0.732,-0.0004566
0.733,-0.0004565
0.734,-0.0004564
0.735,-0.0004562
0.736,-0.0004569
0.737,-0.0004573
0.738,-0.0004575
0.739,-0.0004576
0.74,-0.0004581
0.741,-0.0004582
0.742,-0.0004578
0.743,-0.0004583
0.744,-0.0004579
0.745,-0.0004584
0.746,-0.0004575
0.747,-0.0004583
0.748,-0.0004587
0.749,-0.0004586
0.75,-0.0004584
0.751,-0.000459
0.752,-0.0004584
0.753,-0.0004586
0.754,-0.0004592
0.755,-0.0004595
0.756,-0.0004586
0.757,-0.0004592
0.758,-0.0004601
0.759,-0.00046
0.76,-0.0004592
0.761,-0.0004602
0.762,-0.0004589
0.763,-0.0004587
0.764,-0.0004593
0.765,-0.0004599
0.766,-0.0004611
0.767,-0.0004609
0.768,-0.0004603
0.769,-0.0004606
0.77,-0.0004587
0.771,-0.0004593
0.772,-0.0004599
0.773,-0.0004598
0.774,-0.0004599
0.775,-0.0004597
0.776,-0.0004591
0.777,-0.0004589
0.778,-0.00046
0.779,-0.0004601
0.78,-0.0004598
0.781,-0.0004602
0.782,-0.0004605
0.783,-0.0004612
0.784,-0.0004613
0.785,-0.0004605
0.786,-0.0004607
0.787,-0.0004603
0.788,-0.0004616
0.789,-0.0004612
0.79,-0.0004606
0.791,-0.0004617
0.792,-0.0004613
0.793,-0.0004607
0.794,-0.0004608
0.795,-0.0004609
0.796,-0.0004611
0.797,-0.0004621
0.798,-0.0004625
0.799,-0.0004625
0.8,-0.0004615
0.801,-0.0004613
0.802,-0.0004614
0.803,-0.000461
0.804,-0.0004617
0.805,-0.0004619
0.806,-0.0004617
0.807,-0.0004624
0.808,-0.0004623
0.809,-0.0004616
0.81,-0.000462
0.811,-0.000462
0.812,-0.0004618
0.813,-0.0004623
0.814,-0.0004629
0.815,-0.0004634
0.816,-0.0004621
0.817,-0.0004631
0.818,-0.0004632
0.819,-0.0004637
0.82,-0.0004626
0.821,-0.0004638
0.822,-0.0004649
0.823,-0.0004645
0.824,-0.0004636
0.825,-0.0004636
0.826,-0.000465
0.827,-0.0004647
0.828,-0.0004652
0.829,-0.0004654
0.83,-0.0004654
0.831,-0.0004653
0.832,-0.0004657
0.833,-0.000465
0.834,-0.0004653
0.835,-0.0004662
0.836,-0.0004662
0.837,-0.0004658
0.838,-0.0004667
0.839,-0.0004678
0.84,-0.0004684
0.841,-0.0004674
0.842,-0.0004679
0.843,-0.0004681
0.844,-0.0004682
0.845,-0.0004689
0.846,-0.0004704
0.847,-0.0004691
0.848,-0.0004689
0.849,-0.0004691
0.85,-0.0004693
0.851,-0.0004688
0.852,-0.0004702
0.853,-0.0004699
0.854,-0.0004696
0.855,-0.0004701
0.856,-0.0004707
0.857,-0.0004717
0.858,-0.0004726
0.859,-0.0004728
0.86,-0.0004721
0.861,-0.0004721
0.862,-0.0004736
0.863,-0.0004736
0.864,-0.0004747
0.865,-0.0004746
0.866,-0.0004745
0.867,-0.0004747
0.868,-0.0004752
0.869,-0.000476
0.87,-0.0004755
0.871,-0.0004752
0.872,-0.0004769
0.873,-0.0004768
0.874,-0.0004773
0.875,-0.0004781
0.876,-0.0004787
0.877,-0.0004778
0.878,-0.0004795
0.879,-0.0004794
0.88,-0.0004797
0.881,-0.0004816
0.882,-0.0004808
0.883,-0.000481
0.884,-0.0004818
0.885,-0.0004821
0.886,-0.0004825
0.887,-0.0004833
0.888,-0.0004836
0.889,-0.0004842
0.89,-0.0004848
0.891,-0.0004848
0.892,-0.0004848
0.893,-0.000486
0.894,-0.0004862
0.895,-0.0004869
0.896,-0.0004873
0.897,-0.0004874
0.898,-0.0004884
0.899,-0.0004886
0.9,-0.0004893
0.901,-0.0004887
0.902,-0.0004895
0.903,-0.0004898
0.904,-0.0004905
0.905,-0.0004906
0.906,-0.0004907
0.907,-0.0004912
0.908,-0.0004923
0.909,-0.0004927
0.91,-0.0004926
0.911,-0.0004928
0.912,-0.000493
0.913,-0.000494
0.914,-0.0004951
0.915,-0.0004956
0.916,-0.0004961
0.917,-0.0004974
0.918,-0.0004974
0.919,-0.0004969
0.92,-0.000498
0.921,-0.0004982
0.922,-0.0004982
0.923,-0.0004989
0.924,-0.0004988
0.925,-0.0004992
0.926,-0.0005001
0.927,-0.0005006
0.928,-0.0005015
0.929,-0.0005017
0.93,-0.0005023
0.931,-0.0005034
0.932,-0.0005033
0.933,-0.0005042
0.934,-0.0005038
0.935,-0.0005052
0.936,-0.0005056
0.937,-0.0005062
0.938,-0.0005083
0.939,-0.0005078
0.94,-0.0005071
0.941,-0.0005083
0.942,-0.0005089
0.943,-0.000509
0.944,-0.0005105
0.945,-0.0005112
0.946,-0.000512
0.947,-0.0005113
0.948,-0.0005115
0.949,-0.0005133
0.95,-0.0005129
0.951,-0.000513
0.952,-0.0005136
0.953,-0.0005147
0.954,-0.0005148
0.955,-0.0005164
0.956,-0.0005163
0.957,-0.0005166
0.958,-0.000518
0.959,-0.0005179
0.96,-0.0005185
0.961,-0.0005188
0.962,-0.0005193
0.963,-0.0005197
0.964,-0.0005207
0.965,-0.0005208
0.966,-0.0005219
0.967,-0.0005228
0.968,-0.000523
0.969,-0.0005233
0.97,-0.0005236
0.971,-0.0005246
0.972,-0.0005242
0.973,-0.000525
0.974,-0.0005247
0.975,-0.0005263
0.976,-0.0005269
0.977,-0.0005276
0.978,-0.0005282
0.979,-0.0005278
0.98,-0.0005287
0.981,-0.0005302
0.982,-0.000531
0.983,-0.0005317
0.984,-0.0005322
0.985,-0.0005328
0.986,-0.0005324
0.987,-0.000532
0.988,-0.0005333
0.989,-0.000534
0.99,-0.0005356
0.991,-0.0005356
0.992,-0.0005363
0.993,-0.0005367
0.994,-0.0005371
0.995,-0.000538
0.996,-0.0005384
0.997,-0.0005386
0.998,-0.0005382
0.999,-0.0005389
