Potential/V,Current/A
0.09,-6.551e-05
0.091,-6.421e-05
0.092,-6.541e-05
0.093,-6.601e-05
0.094,-6.571e-05
0.095,-6.591e-05
0.096,-6.682e-05
0.097,-6.601e-05
0.098,-6.611e-05
0.099,-6.611e-05
0.1,-6.541e-05
0.101,-6.621e-05
0.102,-6.531e-05
0.103,-6.661e-05
0.104,-6.621e-05
0.105,-6.601e-05
0.106,-6.631e-05
0.107,-6.631e-05
0.108,-6.672e-05
0.109,-6.672e-05
0.11,-6.702e-05
0.111,-6.682e-05
0.112,-6.641e-05
0.113,-6.712e-05
0.114,-6.611e-05
0.115,-6.661e-05
0.116,-6.762e-05
0.117,-6.752e-05
0.118,-6.842e-05
0.119,-6.852e-05
0.12,-6.762e-05
0.121,-6.822e-05
0.122,-6.802e-05
0.123,-6.862e-05
0.124,-6.932e-05
0.125,-6.862e-05
0.126,-6.822e-05
0.127,-6.842e-05
0.128,-6.822e-05
0.129,-6.862e-05
0.13,-6.842e-05
0.131,-6.812e-05
0.132,-6.942e-05
0.133,-6.952e-05
0.134,-6.922e-05
0.135,-6.932e-05
0.136,-6.952e-05
0.137,-6.902e-05
0.138,-6.992e-05
0.139,-7.143e-05
0.14,-7.113e-05
0.141,-7.113e-05
0.142,-7.153e-05
0.143,-7.193e-05
0.144,-7.173e-05
0.145,-7.123e-05
0.146,-7.233e-05
0.147,-7.193e-05
0.148,-7.223e-05
0.149,-7.273e-05
0.15,-7.323e-05
0.151,-7.213e-05
0.152,-7.073e-05
0.153,-6.962e-05
0.154,-6.982e-05
0.155,-7.053e-05
0.156,-7.002e-05
0.157,-7.123e-05
0.158,-7.113e-05
0.159,-7.093e-05
0.16,-7.093e-05
0.161,-7.133e-05
0.162,-7.173e-05
0.163,-7.343e-05
0.164,-7.243e-05
0.165,-7.273e-05
0.166,-7.303e-05
0.167,-7.363e-05
0.168,-7.384e-05
0.169,-7.313e-05
0.17,-7.253e-05
0.171,-7.343e-05
0.172,-7.313e-05
0.173,-7.424e-05
0.174,-7.484e-05
0.175,-7.394e-05
0.176,-7.414e-05
0.177,-7.544e-05
0.178,-7.534e-05
0.179,-7.514e-05
0.18,-7.554e-05
0.181,-7.514e-05
0.182,-7.594e-05
0.183,-7.574e-05
0.184,-7.554e-05
0.185,-7.694e-05
0.186,-7.704e-05
0.187,-7.694e-05
0.188,-7.765e-05
0.189,-7.825e-05
0.19,-7.955e-05
0.191,-7.955e-05
0.192,-7.935e-05
0.193,-8.015e-05
0.194,-8.015e-05
0.195,-7.995e-05
0.196,-8.066e-05
0.197,-8.096e-05
0.198,-8.226e-05
0.199,-8.236e-05
0.2,-8.226e-05
0.201,-8.236e-05
0.202,-8.276e-05
0.203,-8.326e-05
0.204,-8.346e-05
0.205,-8.427e-05
0.206,-8.507e-05
0.207,-8.527e-05
0.208,-8.567e-05
0.209,-8.657e-05
0.21,-8.657e-05
0.211,-8.687e-05
0.212,-8.828e-05
0.213,-8.838e-05
0.214,-8.898e-05
0.215,-8.868e-05
0.216,-8.838e-05
0.217,-8.878e-05
0.218,-8.848e-05
0.219,-8.918e-05
0.22,-8.888e-05
0.221,-8.788e-05
0.222,-8.918e-05
0.223,-8.988e-05
0.224,-8.998e-05
0.225,-9.139e-05
0.226,-9.219e-05
0.227,-9.279e-05
0.228,-9.229e-05
0.229,-9.249e-05
0.23,-9.309e-05
0.231,-9.349e-05
0.232,-9.299e-05
0.233,-9.49e-05
0.234,-9.48e-05
0.235,-9.54e-05
0.236,-9.5e-05
0.237,-9.439e-05
0.238,-9.56e-05
0.239,-9.6e-05
0.24,-9.68e-05
0.241,-9.69e-05
0.242,-9.67e-05
0.243,-9.76e-05
0.244,-9.68e-05
0.245,-9.71e-05
0.246,-9.78e-05
0.247,-9.821e-05
0.248,-9.851e-05
0.249,-9.941e-05
0.25,-9.901e-05
0.251,-9.901e-05
0.252,-9.981e-05
0.253,-9.901e-05
0.254,-0.0001004
0.255,-0.0001011
0.256,-0.0001018
0.257,-0.0001014
0.258,-0.0001024
0.259,-0.0001033
0.26,-0.0001028
0.261,-0.0001027
0.262,-0.0001031
0.263,-0.0001043
0.264,-0.0001045
0.265,-0.0001049
0.266,-0.0001045
0.267,-0.0001041
0.268,-0.0001047
0.269,-0.0001041
0.27,-0.0001043
0.271,-0.0001047
0.272,-0.000105
0.273,-0.0001049
0.274,-0.0001057
0.275,-0.0001063
0.276,-0.000106
0.277,-0.0001062
0.278,-0.0001067
0.279,-0.0001067
0.28,-0.0001059
0.281,-0.000107
0.282,-0.0001064
0.283,-0.000108
0.284,-0.0001091
0.285,-0.0001098
0.286,-0.0001094
0.287,-0.00011
0.288,-0.0001106
0.289,-0.0001112
0.29,-0.0001119
0.291,-0.0001134
0.292,-0.0001125
0.293,-0.0001131
0.294,-0.0001139
0.295,-0.0001133
0.296,-0.0001135
0.297,-0.0001134
0.298,-0.0001138
0.299,-0.0001142
0.3,-0.0001154
0.301,-0.000113
0.302,-0.0001139
0.303,-0.0001145
0.304,-0.0001151
0.305,-0.0001165
0.306,-0.0001162
0.307,-0.0001173
0.308,-0.0001174
0.309,-0.0001174
0.31,-0.0001173
0.311,-0.0001173
0.312,-0.0001184
0.313,-0.0001191
0.314,-0.0001178
0.315,-0.0001185
0.316,-0.0001195
0.317,-0.0001188
0.318,-0.0001195
0.319,-0.0001201
0.32,-0.00012
0.321,-0.0001198
0.322,-0.0001192
0.323,-0.0001197
0.324,-0.0001213
0.325,-0.0001204
0.326,-0.0001216
0.327,-0.0001214
0.328,-0.0001212
0.329,-0.0001229
0.33,-0.0001231
0.331,-0.0001231
0.332,-0.0001231
0.333,-0.0001235
0.334,-0.0001251
0.335,-0.0001241
0.336,-0.0001246
0.337,-0.0001253
0.338,-0.0001247
0.339,-0.0001255
0.34,-0.0001262
0.341,-0.0001268
0.342,-0.0001267
0.343,-0.0001277
0.344,-0.0001283
0.345,-0.0001286
0.346,-0.0001279
0.347,-0.0001298
0.348,-0.0001296
0.349,-0.0001299
0.35,-0.0001303
0.351,-0.0001302
0.352,-0.0001294
0.353,-0.0001303
0.354,-0.0001309
0.355,-0.0001315
0.356,-0.0001306
0.357,-0.000131
0.358,-0.0001316
0.359,-0.0001316
0.36,-0.0001325
0.361,-0.0001329
0.362,-0.0001329
0.363,-0.000132
0.364,-0.0001341
0.365,-0.0001345
0.366,-0.0001338
0.367,-0.0001345
0.368,-0.0001351
0.369,-0.0001349
0.37,-0.0001352
0.371,-0.0001357
0.372,-0.0001364
0.373,-0.0001351
0.374,-0.0001362
0.375,-0.000136
0.376,-0.0001378
0.377,-0.0001397
0.378,-0.0001387
0.379,-0.0001396
0.38,-0.0001397
0.381,-0.000139
0.382,-0.0001399
0.383,-0.0001398
0.384,-0.0001413
0.385,-0.0001428
0.386,-0.0001424
0.387,-0.0001431
0.388,-0.0001441
0.389,-0.0001435
0.39,-0.0001448
0.391,-0.0001444
0.392,-0.0001442
0.393,-0.0001449
0.394,-0.0001448
0.395,-0.0001451
0.396,-0.0001455
0.397,-0.0001455
0.398,-0.0001464
0.399,-0.0001473
0.4,-0.0001461
0.401,-0.0001462
0.402,-0.0001472
0.403,-0.0001475
0.404,-0.0001482
0.405,-0.0001489
0.406,-0.0001492
0.407,-0.0001502
0.408,-0.0001501
0.409,-0.0001518
0.41,-0.0001512
0.411,-0.0001516
0.412,-0.0001524
0.413,-0.0001533
0.414,-0.0001533
0.415,-0.0001542
0.416,-0.0001537
0.417,-0.0001547
0.418,-0.0001542
0.419,-0.0001544
0.42,-0.0001557
0.421,-0.0001565
0.422,-0.0001563
0.423,-0.0001565
0.424,-0.0001581
0.425,-0.0001575
0.426,-0.0001574
0.427,-0.0001584
0.428,-0.0001589
0.429,-0.0001587
0.43,-0.0001596
0.431,-0.0001596
0.432,-0.0001602
0.433,-0.0001617
0.434,-0.0001613
0.435,-0.0001622
0.436,-0.0001631
0.437,-0.0001639
0.438,-0.0001643
0.439,-0.0001648
0.44,-0.0001646
0.441,-0.0001653
0.442,-0.0001659
0.443,-0.0001658
0.444,-0.0001667
0.445,-0.0001666
0.446,-0.0001673
0.447,-0.0001688
0.448,-0.0001688
0.449,-0.0001704
0.45,-0.0001699
0.451,-0.0001696
0.452,-0.0001698
0.453,-0.0001709
0.454,-0.0001716
0.455,-0.0001718
0.456,-0.0001725
0.457,-0.0001727
0.458,-0.0001729
0.459,-0.0001737
0.46,-0.0001746
0.461,-0.0001757
0.462,-0.000175
0.463,-0.0001758
0.464,-0.0001761
0.465,-0.0001761
0.466,-0.000177
0.467,-0.0001771
0.468,-0.0001767
0.469,-0.0001769
0.47,-0.0001782
0.471,-0.000179
0.472,-0.00018
0.473,-0.0001805
0.474,-0.0001811
0.475,-0.0001822
0.476,-0.0001829
0.477,-0.0001822
0.478,-0.0001839
0.479,-0.0001839
0.48,-0.0001845
0.481,-0.0001854
0.482,-0.000186
0.483,-0.0001866
0.484,-0.0001852
0.485,-0.0001866
0.486,-0.0001878
0.487,-0.0001882
0.488,-0.000189
0.489,-0.0001895
0.49,-0.0001895
0.491,-0.0001898
0.492,-0.0001905
0.493,-0.0001905
0.494,-0.0001907
0.495,-0.0001904
0.496,-0.0001916
0.497,-0.0001926
0.498,-0.0001922
0.499,-0.000193
0.5,-0.0001941
0.501,-0.0001942
0.502,-0.0001945
0.503,-0.0001953
0.504,-0.0001957
0.505,-0.0001959
0.506,-0.0001967
0.507,-0.0001982
0.508,-0.0001982
0.509,-0.0001985
0.51,-0.0001984
0.511,-0.0001999
0.512,-0.0002007
0.513,-0.0002011
0.514,-0.000201
0.515,-0.0002018
0.516,-0.0002017
0.517,-0.0002032
0.518,-0.0002034
0.519,-0.0002036
0.52,-0.0002038
0.521,-0.0002041
0.522,-0.0002036
0.523,-0.000204
0.524,-0.0002042
0.525,-0.0002065
0.526,-0.0002058
0.527,-0.0002061
0.528,-0.000207
0.529,-0.0002069
0.53,-0.0002068
0.531,-0.0002078
0.532,-0.0002093
0.533,-0.0002097
0.534,-0.000211
0.535,-0.0002112
0.536,-0.0002118
0.537,-0.0002124
0.538,-0.0002126
0.539,-0.0002133
0.54,-0.0002152
0.541,-0.0002157
0.542,-0.0002163
0.543,-0.0002178
0.544,-0.0002164
0.545,-0.0002176
0.546,-0.0002178
0.547,-0.000218
0.548,-0.0002183
0.549,-0.0002188
0.55,-0.0002197
0.551,-0.0002204
0.552,-0.0002205
0.553,-0.0002209
0.554,-0.0002208
0.555,-0.0002212
0.556,-0.0002223
0.557,-0.0002226
0.558,-0.0002233
0.559,-0.0002238
0.56,-0.000224
0.561,-0.0002249
0.562,-0.0002253
0.563,-0.0002263
0.564,-0.0002271
0.565,-0.0002265
0.566,-0.0002275
0.567,-0.0002282
0.568,-0.0002281
0.569,-0.0002278
0.57,-0.0002288
0.571,-0.0002299
0.572,-0.0002293
0.573,-0.0002305
0.574,-0.0002306
0.575,-0.0002312
0.576,-0.0002309
0.577,-0.0002325
0.578,-0.0002324
0.579,-0.000233
0.58,-0.0002334
0.581,-0.0002326
0.582,-0.0002345
0.583,-0.0002349
0.584,-0.0002352
0.585,-0.0002353
0.586,-0.0002352
0.587,-0.0002361
0.588,-0.0002371
0.589,-0.000238
0.59,-0.0002378
0.591,-0.0002378
0.592,-0.0002389
0.593,-0.00024
0.594,-0.0002411
0.595,-0.0002398
0.596,-0.0002403
0.597,-0.0002405
0.598,-0.0002413
0.599,-0.0002423
0.6,-0.0002423
0.601,-0.000242
0.602,-0.0002421
0.603,-0.000243
0.604,-0.0002437
0.605,-0.0002435
0.606,-0.0002449
0.607,-0.0002461
0.608,-0.0002451
0.609,-0.0002447
0.61,-0.0002448
0.611,-0.0002444
0.612,-0.0002462
0.613,-0.0002461
0.614,-0.000246
0.615,-0.000247
0.616,-0.0002479
0.617,-0.0002487
0.618,-0.0002502
0.619,-0.0002507
0.62,-0.0002498
0.621,-0.0002499
0.622,-0.0002508
0.623,-0.0002505
0.624,-0.0002507
0.625,-0.0002513
0.626,-0.0002516
0.627,-0.0002523
0.628,-0.0002523
0.629,-0.0002534
0.63,-0.0002541
0.631,-0.0002547
0.632,-0.000255
0.633,-0.0002554
0.634,-0.0002545
0.635,-0.0002549
0.636,-0.0002554
0.637,-0.0002557
0.638,-0.0002568
0.639,-0.0002576
0.64,-0.0002579
0.641,-0.0002593
0.642,-0.0002593
0.643,-0.0002599
0.644,-0.0002593
0.645,-0.0002598
0.646,-0.0002606
0.647,-0.0002609
0.648,-0.0002616
0.649,-0.0002614
0.65,-0.0002615
0.651,-0.0002618
0.652,-0.0002623
0.653,-0.0002613
0.654,-0.0002626
0.655,-0.0002631
0.656,-0.0002632
0.657,-0.0002631
0.658,-0.0002646
0.659,-0.000264
0.66,-0.0002644
0.661,-0.0002658
0.662,-0.0002652
0.663,-0.0002654
0.664,-0.0002666
0.665,-0.0002666
0.666,-0.0002677
0.667,-0.0002668
0.668,-0.0002679
0.669,-0.0002678
0.67,-0.0002685
0.671,-0.0002685
0.672,-0.0002684
0.673,-0.0002699
0.674,-0.0002703
0.675,-0.0002707
0.676,-0.000271
0.677,-0.0002718
0.678,-0.0002731
0.679,-0.0002727
0.68,-0.0002726
0.681,-0.0002738
0.682,-0.000274
0.683,-0.0002741
0.684,-0.0002731
0.685,-0.0002727
0.686,-0.0002727
0.687,-0.0002746
0.688,-0.000275
0.689,-0.000276
0.69,-0.000278
0.691,-0.0002787
0.692,-0.0002782
0.693,-0.0002782
0.694,-0.0002781
0.695,-0.000279
0.696,-0.0002785
0.697,-0.0002798
0.698,-0.0002798
0.699,-0.0002799
0.7,-0.0002813
0.701,-0.0002809
0.702,-0.0002807
0.703,-0.0002813
0.704,-0.0002811
0.705,-0.0002819
0.706,-0.0002819
0.707,-0.0002824
0.708,-0.0002829
0.709,-0.0002829
0.71,-0.0002838
0.711,-0.0002844
0.712,-0.0002839
0.713,-0.0002851
0.714,-0.0002862
0.715,-0.0002859
0.716,-0.0002853
0.717,-0.000287
0.718,-0.0002876
0.719,-0.0002872
0.72,-0.0002873
0.721,-0.0002874
0.722,-0.0002881
0.723,-0.0002885
0.724,-0.00029
0.725,-0.0002903
0.726,-0.0002899
0.727,-0.0002901
0.728,-0.0002906
0.729,-0.0002909
0.73,-0.0002912
0.731,-0.0002914
0.732,-0.0002924
0.733,-0.000293
0.734,-0.0002942
0.735,-0.0002962
0.736,-0.0002942
0.737,-0.0002944
0.738,-0.0002958
0.739,-0.0002955
0.74,-0.0002972
0.741,-0.0002967
0.742,-0.0002975
0.743,-0.0002979
0.744,-0.000298
0.745,-0.0002988
0.746,-0.0002983
0.747,-0.0002988
0.748,-0.0002994
0.749,-0.0003012
0.75,-0.0003016
0.751,-0.0003013
0.752,-0.0003015
0.753,-0.0003022
0.754,-0.0003024
0.755,-0.0003029
0.756,-0.0003031
0.757,-0.0003033
0.758,-0.0003034
0.759,-0.0003036
0.76,-0.0003039
0.761,-0.0003041
0.762,-0.0003046
0.763,-0.0003053
0.764,-0.0003054
0.765,-0.0003054
0.766,-0.0003064
0.767,-0.0003066
0.768,-0.0003073
0.769,-0.0003077
0.77,-0.0003075
0.771,-0.0003094
0.772,-0.0003094
0.773,-0.0003087
0.774,-0.0003089
0.775,-0.0003101
0.776,-0.0003111
0.777,-0.0003121
0.778,-0.000312
0.779,-0.0003117
0.78,-0.0003127
0.781,-0.0003132
0.782,-0.0003134
0.783,-0.0003129
0.784,-0.000314
0.785,-0.0003152
0.786,-0.0003157
0.787,-0.0003159
0.788,-0.0003155
0.789,-0.0003172
0.79,-0.0003176
0.791,-0.0003174
0.792,-0.0003182
0.793,-0.000319
0.794,-0.0003191
0.795,-0.0003202
0.796,-0.0003212
0.797,-0.0003205
0.798,-0.0003216
0.799,-0.0003226
0.8,-0.0003226
0.801,-0.0003228
0.802,-0.0003226
0.803,-0.000323
0.804,-0.0003245
0.805,-0.0003249
0.806,-0.0003246
0.807,-0.0003242
0.808,-0.0003256
0.809,-0.0003269
0.81,-0.0003267
0.811,-0.000327
0.812,-0.0003276
0.813,-0.0003275
0.814,-0.0003283
0.815,-0.0003292
0.816,-0.0003291
0.817,-0.0003301
0.818,-0.00033
0.819,-0.0003309
0.82,-0.000331
0.821,-0.0003319
0.822,-0.000332
0.823,-0.0003332
0.824,-0.0003334
0.825,-0.0003342
0.826,-0.0003351
0.827,-0.0003349
0.828,-0.0003355
0.829,-0.0003357
0.83,-0.0003363
0.831,-0.0003367
0.832,-0.0003372
0.833,-0.0003385
0.834,-0.0003387
0.835,-0.0003392
0.836,-0.0003387
0.837,-0.0003408
0.838,-0.0003407
0.839,-0.0003418
0.84,-0.000342
0.841,-0.0003422
0.842,-0.0003431
0.843,-0.0003439
0.844,-0.0003442
0.845,-0.0003447
0.846,-0.0003449
0.847,-0.0003457
0.848,-0.0003468
0.849,-0.0003477
0.85,-0.0003477
0.851,-0.0003479
0.852,-0.0003484
0.853,-0.0003489
0.854,-0.0003495
0.855,-0.0003505
0.856,-0.0003504
0.857,-0.0003506
0.858,-0.0003512
0.859,-0.0003529
0.86,-0.0003534
0.861,-0.0003534
0.862,-0.0003539
0.863,-0.0003539
0.864,-0.0003551
0.865,-0.0003558
0.866,-0.0003553
0.867,-0.0003565
0.868,-0.0003568
0.869,-0.0003583
0.87,-0.0003587
0.871,-0.0003597
0.872,-0.0003597
0.873,-0.0003602
0.874,-0.0003607
0.875,-0.0003613
0.876,-0.0003621
0.877,-0.0003625
0.878,-0.0003632
0.879,-0.0003638
0.88,-0.0003648
0.881,-0.0003647
0.882,-0.000366
0.883,-0.0003664
0.884,-0.0003666
0.885,-0.0003664
0.886,-0.0003673
0.887,-0.0003677
0.888,-0.0003676
0.889,-0.0003693
0.89,-0.0003704
0.891,-0.0003709
0.892,-0.0003717
0.893,-0.0003719
0.894,-0.0003722
0.895,-0.0003736
0.896,-0.000374
0.897,-0.0003742
0.898,-0.0003748
0.899,-0.0003748
0.9,-0.0003752
0.901,-0.0003764
0.902,-0.0003762
0.903,-0.0003759
0.904,-0.0003762
0.905,-0.0003771
0.906,-0.0003785
0.907,-0.0003795
0.908,-0.0003809
0.909,-0.0003814
0.91,-0.0003815
0.911,-0.0003821
0.912,-0.0003823
0.913,-0.0003833
0.914,-0.0003846
0.915,-0.0003844
0.916,-0.0003848
0.917,-0.0003854
0.918,-0.0003858
0.919,-0.0003871
0.92,-0.0003866
0.921,-0.0003875
0.922,-0.0003894
0.923,-0.0003897
0.924,-0.0003901
0.925,-0.0003906
0.926,-0.0003914
0.927,-0.0003914
0.928,-0.0003916
0.929,-0.0003935
0.93,-0.000394
0.931,-0.0003958
0.932,-0.0003961
0.933,-0.0003966
0.934,-0.0003974
0.935,-0.0003979
0.936,-0.0003988
0.937,-0.0003992
0.938,-0.0004004
0.939,-0.0004016
0.94,-0.0004024
0.941,-0.0004026
0.942,-0.0004026
0.943,-0.0004037
0.944,-0.0004046
0.945,-0.0004057
0.946,-0.000406
0.947,-0.000407
0.948,-0.0004071
0.949,-0.0004078
0.95,-0.0004083
0.951,-0.0004089
0.952,-0.0004092
0.953,-0.0004098
0.954,-0.0004113
0.955,-0.0004113
0.956,-0.0004119
0.957,-0.0004127
0.958,-0.0004142
0.959,-0.0004133
0.96,-0.0004137
0.961,-0.0004143
0.962,-0.0004146
0.963,-0.0004158
0.964,-0.0004167
0.965,-0.0004171
0.966,-0.0004179
0.967,-0.0004189
0.968,-0.0004194
0.969,-0.0004198
0.97,-0.000421
0.971,-0.0004225
0.972,-0.0004235
0.973,-0.0004242
0.974,-0.0004248
0.975,-0.0004253
0.976,-0.0004258
0.977,-0.0004268
0.978,-0.0004273
0.979,-0.0004282
0.98,-0.000429
0.981,-0.00043
0.982,-0.0004311
0.983,-0.0004323
0.984,-0.0004323
0.985,-0.0004337
0.986,-0.0004334
0.987,-0.0004336
0.988,-0.0004342
0.989,-0.0004348
0.99,-0.0004362
0.991,-0.0004369
0.992,-0.000438
0.993,-0.0004389
0.994,-0.0004399
0.995,-0.0004412
0.996,-0.0004412
0.997,-0.0004422
0.998,-0.0004432
0.999,-0.0004431
