Potential/V,Current/A
0.281,-9.169e-05
0.282,-9.209e-05
0.283,-9.329e-05
0.284,-9.369e-05
0.285,-9.299e-05
0.286,-9.359e-05
0.287,-9.359e-05
0.288,-9.449e-05
0.289,-9.449e-05
0.29,-9.59e-05
0.291,-9.7e-05
0.292,-9.7e-05
0.293,-9.65e-05
0.294,-9.75e-05
0.295,-9.76e-05
0.296,-9.821e-05
0.297,-9.861e-05
0.298,-9.851e-05
0.299,-9.911e-05
0.3,-9.961e-05
0.301,-0.0001003
0.302,-0.0001
0.303,-0.0001009
0.304,-0.0001018
0.305,-0.000102
0.306,-0.0001029
0.307,-0.0001031
0.308,-0.0001044
0.309,-0.0001045
0.31,-0.0001047
0.311,-0.0001052
0.312,-0.000106
0.313,-0.0001061
0.314,-0.0001066
0.315,-0.000107
0.316,-0.0001081
0.317,-0.0001081
0.318,-0.0001082
0.319,-0.0001088
0.32,-0.0001102
0.321,-0.0001106
0.322,-0.0001109
0.323,-0.0001113
0.324,-0.0001123
0.325,-0.0001133
0.326,-0.0001136
0.327,-0.0001145
0.328,-0.0001138
0.329,-0.000115
0.33,-0.0001155
0.331,-0.0001167
0.332,-0.0001167
0.333,-0.0001169
0.334,-0.0001173
0.335,-0.0001174
0.336,-0.0001166
0.337,-0.0001186
0.338,-0.0001192
0.339,-0.0001208
0.34,-0.0001215
0.341,-0.0001206
0.342,-0.0001208
0.343,-0.0001224
0.344,-0.0001237
0.345,-0.0001244
0.346,-0.0001253
0.347,-0.0001263
0.348,-0.000128
0.349,-0.0001269
0.35,-0.0001273
0.351,-0.0001287
0.352,-0.000129
0.353,-0.0001291
0.354,-0.0001295
0.355,-0.0001298
0.356,-0.0001306
0.357,-0.0001297
0.358,-0.0001327
0.359,-0.0001338
0.36,-0.000134
0.361,-0.0001351
0.362,-0.0001353
0.363,-0.0001351
0.364,-0.000136
0.365,-0.0001369
0.366,-0.0001378
0.367,-0.000139
0.368,-0.000139
0.369,-0.0001404
0.37,-0.0001414
0.371,-0.0001409
0.372,-0.000143
0.373,-0.0001435
0.374,-0.0001453
0.375,-0.0001457
0.376,-0.0001476
0.377,-0.000148
0.378,-0.0001478
0.379,-0.0001487
0.38,-0.0001504
0.381,-0.0001519
0.382,-0.0001513
0.383,-0.0001523
0.384,-0.0001528
0.385,-0.0001526
0.386,-0.0001541
0.387,-0.0001533
0.388,-0.0001551
0.389,-0.0001559
0.39,-0.000158
0.391,-0.0001584
0.392,-0.000159
0.393,-0.0001604
0.394,-0.0001607
0.395,-0.0001613
0.396,-0.0001619
0.397,-0.0001635
0.398,-0.0001643
0.399,-0.0001651
0.4,-0.0001653
0.401,-0.0001653
0.402,-0.0001663
0.403,-0.0001671
0.404,-0.0001686
0.405,-0.0001698
0.406,-0.0001699
0.407,-0.00017
0.408,-0.0001712
0.409,-0.0001722
0.41,-0.0001725
0.411,-0.0001734
0.412,-0.0001749
0.413,-0.0001752
0.414,-0.0001751
0.415,-0.000177
0.416,-0.0001781
0.417,-0.0001787
0.418,-0.0001801
0.419,-0.0001804
0.42,-0.0001817
0.421,-0.0001821
0.422,-0.0001836
0.423,-0.0001846
0.424,-0.0001853
0.425,-0.0001864
0.426,-0.0001868
0.427,-0.0001871
0.428,-0.0001883
0.429,-0.0001892
0.43,-0.0001901
0.431,-0.0001911
0.432,-0.0001925
0.433,-0.0001935
0.434,-0.0001944
0.435,-0.0001961
0.436,-0.0001967
0.437,-0.0001973
0.438,-0.0001977
0.439,-0.0001997
0.44,-0.000201
0.441,-0.0002014
0.442,-0.000203
0.443,-0.0002038
0.444,-0.0002045
0.445,-0.0002048
0.446,-0.0002065
0.447,-0.0002082
0.448,-0.0002085
0.449,-0.0002101
0.45,-0.0002106
0.451,-0.0002116
0.452,-0.0002123
0.453,-0.0002128
0.454,-0.0002144
0.455,-0.0002154
0.456,-0.0002164
0.457,-0.0002173
0.458,-0.0002179
0.459,-0.0002201
0.46,-0.0002211
0.461,-0.0002218
0.462,-0.0002229
0.463,-0.0002238
0.464,-0.0002258
0.465,-0.0002263
0.466,-0.0002281
0.467,-0.0002291
0.468,-0.0002292
0.469,-0.0002301
0.47,-0.0002321
0.471,-0.0002345
0.472,-0.0002344
0.473,-0.0002347
0.474,-0.0002355
0.475,-0.0002367
0.476,-0.0002364
0.477,-0.0002387
0.478,-0.0002398
0.479,-0.000241
0.48,-0.000242
0.481,-0.0002439
0.482,-0.0002452
0.483,-0.000246
0.484,-0.0002478
0.485,-0.0002485
0.486,-0.0002494
0.487,-0.0002516
0.488,-0.0002525
0.489,-0.0002541
0.49,-0.0002557
0.491,-0.0002574
0.492,-0.0002584
0.493,-0.0002601
0.494,-0.0002607
0.495,-0.000262
0.496,-0.0002633
0.497,-0.0002647
0.498,-0.000266
0.499,-0.0002681
